Date,Time,UpTick,UpVolume,DownTick,DownVolume,UnchVolume,Open,High,Low,Close,Volume,OI,QryIndex
20220704,1422,6,10,4,4,0,14173,14174,14172,14174,14,,742
20220704,1423,10,14,1,1,0,14174,14174,14173,14173,15,,743
20220704,1424,2,2,9,26,0,14173,14176,14172,14172,28,,744
20220704,1425,12,14,8,54,0,14171,14173,14169,14171,68,,745
20220704,1426,13,18,3,8,0,14171,14173,14170,14173,26,,746
20220704,1427,4,5,10,22,0,14174,14175,14172,14172,27,,747
20220704,1428,5,9,4,12,0,14171,14175,14168,14175,21,,748
20220704,1429,4,5,9,16,0,14173,14173,14169,14171,21,,749
20220704,1430,5,12,0,0,0,14171,14174,14171,14174,12,,750
20220704,1431,13,30,12,24,0,14173,14176,14172,14172,54,,751
20220704,1432,8,12,9,34,0,14171,14172,14168,14172,46,,752
20220704,1433,4,4,7,8,0,14173,14173,14170,14171,12,,753
20220704,1434,9,17,8,9,0,14172,14175,14171,14175,26,,754
20220704,1435,32,72,5,8,0,14175,14182,14175,14181,80,,755
20220704,1436,11,13,15,39,0,14182,14182,14177,14178,52,,756
20220704,1437,11,13,6,7,0,14176,14177,14174,14177,20,,757
20220704,1438,3,3,9,19,0,14177,14177,14172,14174,22,,758
20220704,1439,10,20,35,79,0,14174,14175,14166,14167,99,,759
20220704,1440,19,28,14,39,0,14168,14171,14167,14171,67,,760
20220704,1441,6,12,11,20,0,14171,14171,14168,14170,32,,761
20220704,1442,8,19,1,4,0,14170,14172,14170,14172,23,,762
20220704,1443,5,5,7,12,0,14173,14173,14169,14171,17,,763
20220704,1444,5,9,5,10,0,14169,14172,14169,14172,19,,764
20220704,1445,9,20,2,6,0,14172,14177,14171,14177,26,,765
20220704,1446,5,10,8,14,0,14177,14177,14174,14174,24,,766
20220704,1447,16,26,4,14,0,14174,14179,14174,14179,40,,767
20220704,1448,6,11,7,17,0,14179,14179,14177,14177,28,,768
20220704,1449,0,0,4,7,0,14177,14177,14175,14175,7,,769
20220704,1450,4,4,1,1,0,14176,14177,14176,14176,5,,770
20220704,1451,3,3,2,2,0,14178,14178,14176,14177,5,,771
20220704,1452,13,22,6,15,0,14179,14181,14179,14180,37,,772
20220704,1453,8,18,11,14,0,14179,14183,14179,14180,32,,773
20220704,1454,3,3,4,9,0,14181,14182,14180,14180,12,,774
20220704,1455,1,4,5,5,0,14180,14180,14179,14179,9,,775
20220704,1456,2,2,3,4,0,14180,14180,14178,14178,6,,776
20220704,1457,10,16,3,8,0,14179,14182,14179,14181,24,,777
20220704,1458,8,18,5,13,0,14181,14182,14181,14181,31,,778
20220704,1459,1,1,4,6,0,14180,14180,14179,14180,7,,779
20220704,1500,3,3,10,14,0,14180,14180,14177,14178,17,,780
20220704,1501,11,16,8,26,0,14180,14182,14178,14181,42,,781
20220704,1502,29,70,4,9,0,14181,14187,14181,14184,79,,782
20220704,1503,19,69,21,33,0,14183,14190,14183,14186,102,,783
20220704,1504,26,38,8,11,0,14187,14190,14184,14190,49,,784
20220704,1505,12,50,13,36,0,14190,14192,14186,14192,86,,785
20220704,1506,14,19,12,19,0,14190,14190,14186,14188,38,,786
20220704,1507,15,34,8,12,0,14187,14194,14187,14193,46,,787
20220704,1508,6,11,10,23,0,14194,14194,14187,14190,34,,788
20220704,1509,3,4,4,4,0,14189,14190,14188,14189,8,,789
20220704,1510,8,21,3,4,0,14190,14192,14190,14191,25,,790
20220704,1511,3,7,12,23,0,14191,14192,14188,14189,30,,791
20220704,1512,0,0,4,10,0,14188,14188,14186,14186,10,,792
20220704,1513,4,8,1,1,0,14187,14187,14186,14187,9,,793
20220704,1514,2,2,0,0,0,14188,14188,14188,14188,2,,794
20220704,1515,7,7,3,4,0,14188,14189,14187,14187,11,,795
20220704,1516,1,1,4,4,0,14187,14188,14187,14187,5,,796
20220704,1517,1,1,4,4,0,14187,14188,14187,14187,5,,797
20220704,1518,8,12,5,15,0,14186,14187,14185,14187,27,,798
20220704,1519,4,6,3,3,0,14187,14187,14186,14187,9,,799
20220704,1520,9,24,3,6,0,14187,14188,14187,14187,30,,800
20220704,1521,5,6,1,4,0,14187,14189,14187,14189,10,,801
20220704,1522,6,7,5,17,0,14190,14191,14190,14191,24,,802
20220704,1523,4,8,9,19,0,14190,14190,14185,14185,27,,803
20220704,1524,2,3,7,10,0,14186,14186,14184,14185,13,,804
20220704,1525,1,4,14,27,0,14184,14185,14182,14182,31,,805
20220704,1526,7,10,1,3,0,14182,14184,14182,14184,13,,806
20220704,1527,2,5,6,37,0,14183,14183,14180,14181,42,,807
20220704,1528,2,3,0,0,0,14181,14182,14181,14182,3,,808
20220704,1529,7,29,4,4,0,14183,14184,14182,14184,33,,809
20220704,1530,6,32,5,10,0,14184,14184,14181,14181,42,,810
20220704,1531,3,3,1,1,0,14183,14183,14181,14183,4,,811
20220704,1532,1,1,6,14,0,14182,14182,14180,14180,15,,812
20220704,1533,5,12,2,5,0,14180,14181,14179,14181,17,,813
20220704,1534,5,8,0,0,0,14181,14183,14181,14183,8,,814
20220704,1535,0,0,2,2,0,14182,14182,14182,14182,2,,815
20220704,1536,9,11,23,51,0,14179,14179,14175,14176,62,,816
20220704,1537,18,28,14,26,0,14175,14175,14171,14174,54,,817
20220704,1538,3,4,8,11,0,14173,14174,14172,14173,15,,818
20220704,1539,7,10,9,42,0,14173,14173,14170,14172,52,,819
20220704,1540,2,4,1,1,0,14173,14173,14172,14173,5,,820
20220704,1541,5,5,3,3,0,14173,14174,14173,14174,8,,821
20220704,1542,6,6,0,0,0,14175,14176,14175,14176,6,,822
20220704,1543,2,3,2,3,0,14177,14177,14175,14175,6,,823
20220704,1544,2,5,1,1,0,14175,14176,14175,14176,6,,824
20220704,1545,3,3,1,1,0,14176,14176,14175,14176,4,,825
20220704,1546,4,4,8,37,0,14176,14177,14172,14172,41,,826
20220704,1547,0,0,0,0,0,14172,14172,14172,14172,0,,827
20220704,1548,3,3,0,0,0,14175,14176,14175,14176,3,,828
20220704,1549,5,15,0,0,0,14176,14178,14176,14178,15,,829
20220704,1550,5,7,1,2,0,14178,14180,14178,14179,9,,830
20220704,1551,2,2,4,4,0,14178,14179,14177,14177,6,,831
20220704,1552,2,2,0,0,0,14178,14178,14178,14178,2,,832
20220704,1553,5,8,0,0,0,14179,14181,14179,14181,8,,833
20220704,1554,8,15,0,0,0,14181,14183,14181,14183,15,,834
20220704,1555,11,26,5,16,0,14183,14185,14182,14184,42,,835
20220704,1556,2,5,1,1,0,14183,14184,14183,14184,6,,836
20220704,1557,2,2,0,0,0,14184,14185,14184,14185,2,,837
20220704,1558,7,13,10,15,0,14185,14186,14180,14180,28,,838
20220704,1559,0,0,3,4,0,14180,14180,14179,14179,4,,839
20220704,1600,2,3,8,18,0,14179,14179,14178,14179,21,,840
20220704,1601,20,31,17,24,0,14178,14183,14176,14176,55,,841
20220704,1602,2,4,8,12,0,14176,14176,14174,14175,16,,842
20220704,1603,6,10,0,0,0,14176,14179,14176,14179,10,,843
20220704,1604,3,4,0,0,0,14180,14182,14180,14182,4,,844
20220704,1605,2,2,0,0,0,14182,14182,14182,14182,2,,845
20220704,1606,1,1,1,1,0,14181,14182,14181,14182,2,,846
20220704,1607,6,7,0,0,0,14182,14184,14182,14184,7,,847
20220704,1608,35,50,11,15,0,14185,14191,14185,14190,65,,848
20220704,1609,28,85,18,21,0,14190,14195,14189,14193,106,,849
20220704,1610,9,28,11,19,0,14193,14194,14193,14194,47,,850
20220704,1611,5,6,8,18,0,14192,14194,14191,14192,24,,851
20220704,1612,4,6,2,2,0,14193,14193,14191,14192,8,,852
20220704,1613,2,2,5,11,0,14192,14193,14192,14192,13,,853
20220704,1614,7,7,1,1,0,14192,14194,14192,14194,8,,854
20220704,1615,1,2,0,0,0,14194,14194,14194,14194,2,,855
20220704,1616,1,1,1,1,0,14192,14193,14192,14193,2,,856
20220704,1617,1,1,0,0,0,14193,14193,14193,14193,1,,857
20220704,1618,3,3,0,0,0,14193,14193,14193,14193,3,,858
20220704,1619,0,0,12,19,0,14192,14192,14189,14189,19,,859
20220704,1620,1,1,2,3,0,14190,14190,14189,14189,4,,860
20220704,1621,2,13,6,11,0,14190,14190,14189,14189,24,,861
20220704,1622,4,5,1,1,0,14189,14191,14189,14191,6,,862
20220704,1623,16,17,3,6,0,14190,14194,14190,14192,23,,863
20220704,1624,5,5,2,2,0,14194,14194,14193,14193,7,,864
20220704,1625,0,0,2,3,0,14192,14192,14192,14192,3,,865
20220704,1626,1,2,5,8,0,14191,14191,14189,14190,10,,866
20220704,1627,4,8,1,1,0,14190,14192,14190,14191,9,,867
20220704,1628,0,0,0,0,0,14191,14191,14191,14191,0,,868
20220704,1629,4,6,3,3,0,14189,14194,14189,14194,9,,869
20220704,1630,40,136,19,28,0,14195,14204,14195,14203,164,,870
20220704,1631,42,72,27,34,0,14202,14207,14202,14205,106,,871
20220704,1632,0,0,12,25,0,14201,14201,14193,14193,25,,872
20220704,1633,9,12,5,12,0,14192,14194,14191,14193,24,,873
20220704,1634,2,3,13,34,0,14195,14195,14188,14188,37,,874
20220704,1635,2,3,6,7,0,14188,14188,14187,14187,10,,875
20220704,1636,9,23,1,1,0,14188,14192,14188,14192,24,,876
20220704,1637,7,7,1,1,0,14192,14192,14190,14192,8,,877
20220704,1638,1,1,2,3,0,14191,14191,14190,14191,4,,878
20220704,1639,2,3,1,6,0,14191,14191,14190,14190,9,,879
20220704,1640,0,0,1,1,0,14189,14189,14189,14189,1,,880
20220704,1641,3,6,7,9,0,14188,14188,14186,14188,15,,881
20220704,1642,3,3,0,0,0,14188,14189,14188,14189,3,,882
20220704,1643,0,0,1,1,0,14187,14187,14187,14187,1,,883
20220704,1644,2,2,3,6,0,14187,14188,14187,14188,8,,884
20220704,1645,3,3,1,1,0,14189,14190,14188,14190,4,,885
20220704,1646,3,3,1,1,0,14189,14190,14189,14190,4,,886
20220704,1647,2,2,1,1,0,14189,14190,14189,14190,3,,887
20220704,1648,0,0,0,0,0,14190,14190,14190,14190,0,,888
20220704,1649,0,0,1,1,0,14189,14189,14189,14189,1,,889
20220704,1650,3,6,0,0,0,14191,14192,14191,14192,6,,890
20220704,1651,2,2,1,1,0,14192,14193,14192,14192,3,,891
20220704,1652,13,19,1,1,0,14191,14200,14191,14200,20,,892
20220704,1653,4,4,11,13,0,14200,14201,14197,14197,17,,893
20220704,1654,2,2,4,4,0,14197,14198,14195,14197,6,,894
20220704,1655,7,8,0,0,0,14197,14200,14197,14200,8,,895
20220704,1656,18,18,6,11,0,14200,14203,14200,14200,29,,896
20220704,1657,2,2,3,3,0,14200,14201,14200,14200,5,,897
20220704,1658,6,6,5,6,0,14202,14202,14200,14200,12,,898
20220704,1659,3,4,11,33,0,14199,14200,14194,14194,37,,899
20220704,1700,2,2,0,0,0,14196,14198,14196,14198,2,,900
20220704,1701,19,33,2,2,0,14198,14205,14195,14205,35,,901
20220704,1702,1,1,3,4,0,14205,14205,14199,14199,5,,902
20220704,1703,0,0,4,4,0,14198,14198,14195,14195,4,,903
20220704,1704,2,5,4,4,0,14195,14198,14194,14194,9,,904
20220704,1705,3,5,1,1,0,14193,14201,14193,14201,6,,905
20220704,1706,0,0,3,3,0,14195,14195,14194,14194,3,,906
20220704,1707,0,0,0,0,0,14194,14194,14194,14194,0,,907
20220704,1708,0,0,2,2,0,14194,14194,14193,14193,2,,908
20220704,1709,1,1,7,13,0,14192,14192,14188,14188,14,,909
20220704,1710,2,2,0,0,0,14191,14191,14191,14191,2,,910
20220704,1711,3,3,0,0,0,14191,14191,14191,14191,3,,911
20220704,1712,1,1,0,0,0,14191,14191,14191,14191,1,,912
20220704,1713,1,1,0,0,0,14191,14191,14191,14191,1,,913
20220704,1714,2,2,1,1,0,14192,14192,14191,14192,3,,914
20220704,1715,3,3,2,4,0,14190,14194,14190,14194,7,,915
20220704,1716,0,0,2,2,0,14191,14191,14191,14191,2,,916
20220704,1717,5,6,1,1,0,14194,14194,14190,14191,7,,917
20220704,1718,6,6,2,2,0,14191,14194,14191,14193,8,,918
20220704,1719,2,2,1,1,0,14193,14194,14191,14191,3,,919
20220704,1720,2,2,1,1,0,14191,14194,14191,14194,3,,920
20220704,1721,1,1,2,2,0,14192,14194,14191,14194,3,,921
20220704,1722,0,0,1,1,0,14191,14191,14191,14191,1,,922
20220704,1723,10,14,2,3,0,14191,14196,14191,14191,17,,923
20220704,1724,3,3,0,0,0,14192,14195,14192,14195,3,,924
20220704,1725,0,0,1,1,0,14193,14193,14193,14193,1,,925
20220704,1726,1,1,2,4,0,14195,14195,14193,14193,5,,926
20220704,1727,0,0,2,2,0,14193,14193,14192,14192,2,,927
20220704,1728,2,2,3,3,0,14191,14194,14191,14191,5,,928
20220704,1729,1,1,2,2,0,14191,14194,14191,14191,3,,929
20220704,1730,1,1,6,9,0,14190,14191,14189,14189,10,,930
20220704,1731,6,8,6,9,0,14188,14190,14187,14190,17,,931
20220704,1732,1,1,4,4,0,14191,14191,14187,14187,5,,932
20220704,1733,0,0,0,0,0,14187,14187,14187,14187,0,,933
20220704,1734,2,2,2,2,0,14187,14188,14187,14188,4,,934
20220704,1735,3,4,4,4,0,14189,14191,14187,14187,8,,935
20220704,1736,2,2,1,1,0,14191,14191,14187,14190,3,,936
20220704,1737,3,4,0,0,0,14190,14190,14190,14190,4,,937
20220704,1738,6,6,2,2,0,14190,14194,14189,14189,8,,938
20220704,1739,2,2,4,4,0,14189,14193,14189,14189,6,,939
20220704,1740,2,2,3,3,0,14194,14194,14188,14193,5,,940
20220704,1741,7,11,6,6,0,14194,14197,14191,14192,17,,941
20220704,1742,2,2,5,5,0,14191,14196,14189,14189,7,,942
20220704,1743,2,3,3,3,0,14190,14193,14189,14192,6,,943
20220704,1744,2,2,2,2,0,14193,14194,14189,14194,4,,944
20220704,1745,0,0,0,0,0,14194,14194,14194,14194,0,,945
20220704,1746,3,3,1,1,0,14194,14194,14190,14190,4,,946
20220704,1747,2,2,0,0,0,14194,14194,14194,14194,2,,947
20220704,1748,3,3,0,0,0,14194,14194,14194,14194,3,,948
20220704,1749,1,1,1,1,0,14194,14194,14191,14191,2,,949
20220704,1750,0,0,0,0,0,14191,14191,14191,14191,0,,950
20220704,1751,2,2,3,3,0,14193,14193,14191,14191,5,,951
20220704,1752,9,13,4,4,0,14192,14197,14191,14196,17,,952
20220704,1753,2,2,3,3,0,14192,14196,14192,14192,5,,953
20220704,1754,3,3,2,2,0,14191,14195,14191,14195,5,,954
20220704,1755,1,1,1,1,0,14196,14196,14192,14192,2,,955
20220704,1756,0,0,1,2,0,14192,14192,14192,14192,2,,956
20220704,1757,0,0,1,1,0,14192,14192,14192,14192,1,,957
20220704,1758,0,0,1,2,0,14192,14192,14192,14192,2,,958
20220704,1759,2,2,4,4,0,14192,14192,14191,14191,6,,959
20220704,1800,2,2,0,0,0,14194,14195,14194,14195,2,,960
20220704,1801,11,15,3,8,0,14194,14200,14191,14200,23,,961
20220704,1802,1,1,2,2,0,14195,14199,14195,14195,3,,962
20220704,1803,1,1,2,2,0,14196,14196,14195,14195,3,,963
20220704,1804,2,2,1,1,0,14199,14199,14195,14198,3,,964
20220704,1805,1,1,3,3,0,14199,14199,14194,14194,4,,965
20220704,1806,5,5,3,3,0,14197,14199,14196,14199,8,,966
20220704,1807,4,7,3,4,0,14195,14200,14195,14200,11,,967
20220704,1808,1,1,3,3,0,14199,14200,14199,14200,4,,968
20220704,1809,2,2,4,4,0,14200,14200,14195,14195,6,,969
20220704,1810,1,1,2,2,0,14194,14198,14194,14195,3,,970
20220704,1811,4,4,4,4,0,14194,14198,14192,14198,8,,971
20220704,1812,1,1,2,2,0,14192,14196,14192,14193,3,,972
20220704,1813,6,6,5,5,0,14195,14196,14191,14192,11,,973
20220704,1814,0,0,2,2,0,14192,14192,14191,14191,2,,974
20220704,1815,2,2,0,0,0,14194,14194,14194,14194,2,,975
20220704,1816,6,6,3,3,0,14194,14198,14191,14195,9,,976
20220704,1817,3,3,2,2,0,14197,14197,14192,14196,5,,977
20220704,1818,2,2,3,3,0,14192,14196,14192,14193,5,,978
20220704,1819,4,4,3,3,0,14192,14196,14192,14192,7,,979
20220704,1820,2,2,1,1,0,14195,14195,14192,14194,3,,980
20220704,1821,4,4,1,1,0,14195,14197,14194,14194,5,,981
20220704,1822,0,0,0,0,0,14194,14194,14194,14194,0,,982
20220704,1823,0,0,0,0,0,14194,14194,14194,14194,0,,983
20220704,1824,0,0,0,0,0,14194,14194,14194,14194,0,,984
20220704,1825,0,0,2,2,0,14192,14192,14192,14192,2,,985
20220704,1826,0,0,0,0,0,14192,14192,14192,14192,0,,986
20220704,1827,0,0,1,2,0,14192,14192,14192,14192,2,,987
20220704,1828,0,0,1,1,0,14192,14192,14192,14192,1,,988
20220704,1829,0,0,0,0,0,14192,14192,14192,14192,0,,989
20220704,1830,2,2,0,0,0,14194,14195,14194,14195,2,,990
20220704,1831,0,0,0,0,0,14195,14195,14195,14195,0,,991
20220704,1832,0,0,0,0,0,14195,14195,14195,14195,0,,992
20220704,1833,1,1,0,0,0,14195,14195,14195,14195,1,,993
20220704,1834,2,2,1,1,0,14195,14196,14195,14195,3,,994
20220704,1835,0,0,0,0,0,14195,14195,14195,14195,0,,995
20220704,1836,0,0,1,1,0,14192,14192,14192,14192,1,,996
20220704,1837,1,1,2,2,0,14192,14195,14191,14195,3,,997
20220704,1838,3,3,2,2,0,14196,14196,14192,14196,5,,998
20220704,1839,0,0,3,3,0,14193,14193,14191,14191,3,,999
20220704,1840,2,2,1,1,0,14195,14195,14192,14192,3,,1000
20220704,1841,3,3,2,2,0,14192,14195,14191,14195,5,,1001
20220704,1842,1,1,4,4,0,14192,14195,14192,14192,5,,1002
20220704,1843,2,2,2,2,0,14195,14195,14192,14192,4,,1003
20220704,1844,2,2,1,1,0,14194,14195,14194,14194,3,,1004
20220704,1845,0,0,2,2,0,14192,14192,14191,14191,2,,1005
20220704,1846,4,4,21,24,0,14191,14194,14188,14194,28,,1006
20220704,1847,3,3,2,2,0,14194,14194,14189,14192,5,,1007
20220704,1848,3,3,1,1,0,14192,14192,14191,14192,4,,1008
20220704,1849,3,3,0,0,0,14192,14192,14192,14192,3,,1009
20220704,1850,3,3,0,0,0,14192,14192,14192,14192,3,,1010
20220704,1851,2,9,2,2,0,14190,14193,14189,14193,11,,1011
20220704,1852,5,5,1,1,0,14193,14197,14193,14197,6,,1012
20220704,1853,2,2,5,5,0,14197,14197,14193,14193,7,,1013
20220704,1854,1,1,4,4,0,14196,14196,14192,14192,5,,1014
20220704,1855,1,1,0,0,0,14195,14195,14195,14195,1,,1015
20220704,1856,0,0,0,0,0,14195,14195,14195,14195,0,,1016
20220704,1857,2,2,0,0,0,14196,14196,14196,14196,2,,1017
20220704,1858,1,1,3,3,0,14193,14196,14193,14196,4,,1018
20220704,1859,0,0,0,0,0,14196,14196,14196,14196,0,,1019
20220704,1900,0,0,0,0,0,14196,14196,14196,14196,0,,1020
20220704,1901,10,14,5,8,0,14196,14201,14191,14201,22,,1021
20220704,1902,6,7,2,2,0,14196,14203,14195,14203,9,,1022
20220704,1903,3,3,3,3,0,14199,14203,14197,14201,6,,1023
20220704,1904,3,3,2,2,0,14198,14202,14196,14202,5,,1024
20220704,1905,1,5,2,2,0,14200,14203,14200,14203,7,,1025
20220704,1906,3,3,3,4,0,14201,14204,14200,14204,7,,1026
20220704,1907,7,9,18,19,0,14203,14204,14198,14204,28,,1027
20220704,1908,0,0,4,4,0,14203,14203,14199,14199,4,,1028
20220704,1909,0,0,2,2,0,14199,14199,14199,14199,2,,1029
20220704,1910,0,0,0,0,0,14199,14199,14199,14199,0,,1030
20220704,1911,3,4,1,1,0,14202,14203,14200,14200,5,,1031
20220704,1912,4,9,1,1,0,14203,14204,14203,14203,10,,1032
20220704,1913,86,125,9,9,0,14205,14220,14205,14218,134,,1033
20220704,1914,20,26,3,4,0,14219,14220,14215,14220,30,,1034
20220704,1915,6,7,8,9,0,14213,14220,14213,14213,16,,1035
20220704,1916,13,15,26,26,0,14215,14219,14203,14207,41,,1036
20220704,1917,3,3,4,4,0,14208,14216,14206,14209,7,,1037
20220704,1918,4,4,1,1,0,14210,14214,14209,14213,5,,1038
20220704,1919,14,14,15,18,0,14213,14219,14210,14215,32,,1039
20220704,1920,3,3,5,8,0,14209,14217,14207,14210,11,,1040
20220704,1921,5,6,19,19,0,14209,14210,14202,14210,25,,1041
20220704,1922,7,7,2,2,0,14210,14214,14209,14214,9,,1042
20220704,1923,0,0,1,1,0,14209,14209,14209,14209,1,,1043
20220704,1924,0,0,2,2,0,14208,14208,14208,14208,2,,1044
20220704,1925,1,1,3,3,0,14209,14209,14207,14207,4,,1045
20220704,1926,2,2,1,1,0,14210,14211,14207,14207,3,,1046
20220704,1927,2,2,2,2,0,14207,14212,14207,14208,4,,1047
20220704,1928,17,17,7,9,0,14211,14219,14208,14208,26,,1048
20220704,1929,4,4,6,7,0,14212,14213,14208,14211,11,,1049
20220704,1930,1,1,1,1,0,14210,14211,14210,14211,2,,1050
20220704,1931,9,11,16,18,0,14211,14217,14209,14210,29,,1051
20220704,1932,5,5,0,0,0,14211,14217,14211,14217,5,,1052
20220704,1933,0,0,1,1,0,14213,14213,14213,14213,1,,1053
20220704,1934,8,9,2,2,0,14215,14218,14214,14216,11,,1054
20220704,1935,1,2,3,3,0,14217,14217,14213,14213,5,,1055
20220704,1936,2,3,1,1,0,14214,14214,14213,14214,4,,1056
20220704,1937,23,30,6,6,0,14216,14220,14216,14217,36,,1057
20220704,1938,4,4,6,6,0,14215,14218,14213,14214,10,,1058
20220704,1939,1,1,7,7,0,14213,14218,14212,14212,8,,1059
20220704,1940,2,2,3,3,0,14212,14218,14212,14214,5,,1060
20220704,1941,4,6,1,1,0,14215,14218,14215,14217,7,,1061
20220704,1942,3,4,0,0,0,14217,14218,14217,14218,4,,1062
20220704,1943,10,15,14,19,0,14218,14220,14216,14216,34,,1063
20220704,1944,198,402,37,51,0,14217,14250,14217,14244,453,,1064
20220704,1945,40,46,27,55,0,14244,14250,14233,14239,101,,1065
20220704,1946,86,123,29,55,0,14242,14258,14233,14240,178,,1066
20220704,1947,7,8,4,5,0,14244,14244,14239,14243,13,,1067
20220704,1948,2,3,6,11,0,14241,14245,14235,14235,14,,1068
20220704,1949,10,11,8,9,0,14238,14240,14232,14234,20,,1069
20220704,1950,12,15,9,15,0,14235,14240,14233,14239,30,,1070
20220704,1951,2,2,8,10,0,14240,14240,14234,14234,12,,1071
20220704,1952,2,2,8,16,0,14234,14234,14228,14228,18,,1072
20220704,1953,6,7,3,3,0,14228,14232,14227,14232,10,,1073
20220704,1954,4,4,8,8,0,14232,14232,14222,14223,12,,1074
20220704,1955,21,21,15,17,0,14223,14234,14220,14234,38,,1075
20220704,1956,6,6,3,3,0,14230,14234,14227,14234,9,,1076
20220704,1957,6,6,11,11,0,14226,14228,14221,14228,17,,1077
20220704,1958,2,2,2,3,0,14226,14229,14226,14229,5,,1078
20220704,1959,8,9,1,1,0,14230,14234,14229,14234,10,,1079
20220704,2000,7,7,23,23,0,14234,14234,14223,14224,30,,1080
20220704,2001,30,33,13,13,0,14224,14240,14223,14240,46,,1081
20220704,2002,0,0,7,7,0,14238,14238,14236,14236,7,,1082
20220704,2003,2,2,6,6,0,14236,14236,14232,14235,8,,1083
20220704,2004,9,9,3,3,0,14238,14240,14237,14239,12,,1084
20220704,2005,7,7,6,6,0,14238,14240,14236,14239,13,,1085
20220704,2006,0,0,2,2,0,14238,14238,14237,14237,2,,1086
20220704,2007,26,30,13,15,0,14237,14250,14237,14246,45,,1087
20220704,2008,3,3,5,5,0,14245,14246,14242,14242,8,,1088
20220704,2009,9,14,16,16,0,14241,14251,14237,14238,30,,1089
20220704,2010,8,8,15,17,0,14237,14247,14231,14231,25,,1090
20220704,2011,7,7,1,1,0,14236,14237,14232,14237,8,,1091
20220704,2012,5,6,0,0,0,14237,14240,14237,14240,6,,1092
20220704,2013,0,0,1,1,0,14235,14235,14235,14235,1,,1093
20220704,2014,0,0,6,6,0,14234,14234,14232,14232,6,,1094
20220704,2015,10,10,4,5,0,14238,14245,14238,14245,15,,1095
20220704,2016,1,1,3,3,0,14239,14244,14236,14240,4,,1096
20220704,2017,7,7,0,0,0,14242,14244,14242,14244,7,,1097
20220704,2018,1,1,3,3,0,14243,14243,14238,14238,4,,1098
20220704,2019,2,2,2,2,0,14241,14243,14239,14239,4,,1099
20220704,2020,4,4,3,3,0,14243,14244,14239,14239,7,,1100
20220704,2021,2,3,5,7,0,14240,14240,14238,14238,10,,1101
20220704,2022,0,0,1,1,0,14237,14237,14237,14237,1,,1102
20220704,2023,4,4,4,5,0,14237,14241,14237,14241,9,,1103
20220704,2024,0,0,2,2,0,14238,14238,14237,14237,2,,1104
20220704,2025,2,2,12,21,0,14236,14236,14232,14234,23,,1105
20220704,2026,7,7,3,3,0,14237,14242,14233,14242,10,,1106
20220704,2027,0,0,2,2,0,14239,14239,14239,14239,2,,1107
20220704,2028,0,0,3,4,0,14239,14239,14239,14239,4,,1108
20220704,2029,6,6,5,5,0,14238,14240,14233,14240,11,,1109
20220704,2030,3,3,2,2,0,14245,14246,14245,14245,5,,1110
20220704,2031,8,11,14,17,0,14241,14248,14236,14244,28,,1111
20220704,2032,5,5,6,8,0,14243,14243,14238,14238,13,,1112
20220704,2033,0,0,10,10,0,14236,14236,14232,14232,10,,1113
20220704,2034,3,3,0,0,0,14233,14234,14233,14234,3,,1114
20220704,2035,6,10,12,22,0,14236,14237,14233,14235,32,,1115
20220704,2036,7,7,22,29,0,14238,14238,14228,14235,36,,1116
20220704,2037,5,5,5,5,0,14235,14236,14232,14232,10,,1117
20220704,2038,12,12,21,30,0,14231,14231,14224,14224,42,,1118
20220704,2039,12,12,3,3,0,14225,14237,14225,14236,15,,1119
20220704,2040,0,0,0,0,0,14236,14236,14236,14236,0,,1120
20220704,2041,4,4,6,6,0,14235,14237,14228,14234,10,,1121
20220704,2042,1,1,6,6,0,14229,14230,14226,14226,7,,1122
20220704,2043,8,8,3,3,0,14227,14235,14226,14232,11,,1123
20220704,2044,2,2,1,1,0,14227,14230,14227,14230,3,,1124
20220704,2045,3,3,1,1,0,14229,14230,14229,14230,4,,1125
20220704,2046,9,11,11,12,0,14232,14236,14227,14227,23,,1126
20220704,2047,4,4,1,2,0,14229,14233,14229,14232,6,,1127
20220704,2048,9,10,3,3,0,14235,14237,14231,14237,13,,1128
20220704,2049,12,12,4,4,0,14236,14243,14235,14242,16,,1129
20220704,2050,19,59,4,4,0,14244,14253,14244,14253,63,,1130
20220704,2051,12,12,15,21,0,14252,14254,14250,14252,33,,1131
20220704,2052,12,12,9,16,0,14250,14254,14246,14251,28,,1132
20220704,2053,2,2,3,3,0,14246,14251,14246,14250,5,,1133
20220704,2054,3,3,4,5,0,14250,14252,14247,14247,8,,1134
20220704,2055,5,7,3,4,0,14247,14250,14247,14250,11,,1135
20220704,2056,21,28,16,23,0,14250,14255,14245,14255,51,,1136
20220704,2057,58,99,12,12,0,14255,14265,14254,14258,111,,1137
20220704,2058,45,105,29,38,0,14258,14268,14256,14266,143,,1138
20220704,2059,11,23,15,35,0,14266,14268,14262,14265,58,,1139
20220704,2100,10,17,24,59,0,14263,14263,14257,14257,76,,1140
